Date,Open,High,Low,Close,Adj Close,Volume
2024-09-16,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,216.082275390625,59357400
2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,216.55174255371094,45519300
2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,220.4474639892578,59894900
2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,228.61846923828125,66781300
2024-09-20,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,227.94920349121094,318679900
2024-09-23,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,226.2211151123047,54146000
2024-09-24,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,227.1201171875,43556100
2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,226.1212158203125,42308700
2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,227.26995849609375,36636700
2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,227.53965759277344,34026000
2024-09-30,230.0399932861328,233.0,229.64999389648438,233.0,232.7439422607422,54541900
2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,225.96141052246094,63285000
2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,226.53077697753906,32880600
2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,225.42198181152344,34044200
2024-10-04,227.89999389648438,228.0,224.1300048828125,226.8000030517578,226.55075073242188,37245100
2024-10-07,224.5,225.69000244140625,221.3300018310547,221.69000244140625,221.4463653564453,39505400
2024-10-08,224.3000030517578,225.97999572753906,223.25,225.77000427246094,225.52188110351562,31855700
2024-10-09,225.22999572753906,229.75,224.8300018310547,229.5399932861328,229.28773498535156,33591100
2024-10-10,227.77999877929688,229.5,227.1699981689453,229.0399932861328,228.7882843017578,28183500
2024-10-11,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,227.2999267578125,31759200
2024-10-14,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,231.04580688476562,39882100
2024-10-15,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,233.59300231933594,64751400
2024-10-16,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,231.5252685546875,34082200
2024-10-17,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,231.89486694335938,32993800
2024-10-18,236.17999267578125,236.17999267578125,234.00999450683594,235.0,234.74172973632812,46431500
2024-10-21,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,236.22010803222656,36254500
2024-10-22,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,235.60079956054688,38846600
2024-10-23,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,230.5063934326172,52287000
2024-10-24,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,230.31661987304688,31109500
2024-10-25,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,231.1556854248047,38802300
2024-10-28,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,233.14349365234375,36087100
2024-10-29,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,233.41319274902344,35417200
2024-10-30,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,229.8471221923828,47070900
2024-10-31,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,225.66172790527344,64370100
2024-11-01,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,222.66502380371094,65276700
2024-11-04,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,221.76600646972656,44944500
2024-11-05,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,223.2044219970703,28111300
2024-11-06,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,222.47523498535156,54561100
2024-11-07,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,227.22999572753906,42137700
2024-11-08,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,226.9600067138672,38328800
2024-11-11,225.0,225.6999969482422,221.5,224.22999572753906,224.22999572753906,42005600
2024-11-12,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,224.22999572753906,40398300
2024-11-13,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,225.1199951171875,48566200
2024-11-14,225.02000427246094,228.8699951171875,225.0,228.22000122070312,228.22000122070312,44923900
2024-11-15,226.39999389648438,226.9199981689453,224.27000427246094,225.0,225.0,47923700
2024-11-18,225.25,229.74000549316406,225.1699981689453,228.02000427246094,228.02000427246094,44686000
2024-11-19,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,228.27999877929688,36211800
2024-11-20,228.05999755859375,229.92999267578125,225.88999938964844,229.0,229.0,35169600
2024-11-21,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,228.52000427246094,42108300
2024-11-22,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,229.8699951171875,38168300
2024-11-25,231.4600067138672,233.25,229.74000549316406,232.8699951171875,232.8699951171875,90152800
2024-11-26,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,235.05999755859375,45986200
2024-11-27,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,234.92999267578125,33498400
2024-11-29,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,237.3300018310547,28481400
2024-12-02,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,239.58999633789062,48137100
2024-12-03,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,242.64999389648438,38861000
2024-12-04,242.8699951171875,244.11000061035156,241.25,243.00999450683594,243.00999450683594,44383900
2024-12-05,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,243.0399932861328,40033900
2024-12-06,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,242.83999633789062,36870600
2024-12-09,241.8300018310547,247.24000549316406,241.75,246.75,246.75,44649200
2024-12-10,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,247.77000427246094,36914800
2024-12-11,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,246.49000549316406,45205800
2024-12-12,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,247.9600067138672,32777500
2024-12-13,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,248.1300048828125,33132000
